Opportunity,Snapshot Date,From Stage,To Stage,Days In Stage,Stage Velocity,Slipped
372846,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
372846,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
372846,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
372846,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
372846,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
372846,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,0
372846,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,0
372846,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
372846,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,0
372846,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,0
372846,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,0
372846,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,0
372846,2024-01-06,1. Identify Opp,1. Identify Opp,581,0.0,0
372846,2024-02-03,1. Identify Opp,1. Identify Opp,609,0.0,0
372846,2024-03-02,1. Identify Opp,1. Identify Opp,637,0.0,0
372846,2024-04-05,1. Identify Opp,1. Identify Opp,671,0.0,0
372846,2024-05-03,1. Identify Opp,1. Identify Opp,699,0.0,0
372846,2024-05-31,1. Identify Opp,1. Identify Opp,727,0.0,0
372846,2024-07-05,1. Identify Opp,1. Identify Opp,762,0.0,0
372846,2024-08-02,1. Identify Opp,1. Identify Opp,790,0.0,0
372846,2024-08-30,1. Identify Opp,1. Identify Opp,818,0.0,0
372846,2024-10-04,1. Identify Opp,1. Identify Opp,853,0.0,0
372846,2024-11-01,1. Identify Opp,7. Abandoned,881,0.0,0
373323,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
373323,2022-07-09,2. Qualify Opp,7. Abandoned,35,0.0,0
375444,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
375444,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
375444,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
375444,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
375444,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
375444,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
375444,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
375444,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
375444,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
375444,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
375444,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
375444,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
375444,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,0
375444,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,0
375444,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
375444,2023-09-02,1. Identify Opp,7. Abandoned,455,0.0,0
382701,2025-05-30,1. Identify Opp,1. Identify Opp,0,0.0,1
382701,2025-07-04,1. Identify Opp,7. Abandoned,35,0.0,1
383236,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
383236,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
383236,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,1
383236,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,1
383236,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,1
383236,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,1
383236,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,1
383236,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,1
383236,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,1
383236,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,1
383236,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,1
383236,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,1
383236,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,1
383236,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,1
383236,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,1
383236,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,1
383236,2023-10-07,1. Identify Opp,7. Abandoned,490,0.0,1
384886,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
384886,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
384886,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
384886,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
384886,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
384886,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
384886,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
384886,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
384886,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
384886,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
384886,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
384886,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
384886,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
384886,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
384886,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
384886,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
384886,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
384886,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
384886,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
384886,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,0
384886,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
384886,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,0
384886,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,0
384886,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,0
384886,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,0
384886,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,0
384886,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,0
384886,2024-08-30,2. Qualify Opp,7. Abandoned,818,0.0,0
385973,2022-06-04,4. Issue Proposal,4. Issue Proposal,0,0.0,1
385973,2022-07-09,4. Issue Proposal,4. Issue Proposal,35,0.0,1
385973,2022-08-06,4. Issue Proposal,2. Qualify Opp,63,0.0,1
385973,2022-09-03,2. Qualify Opp,2. Qualify Opp,0,0.0,0
385973,2022-10-08,2. Qualify Opp,4. Issue Proposal,35,0.0,0
385973,2022-11-05,4. Issue Proposal,4. Issue Proposal,0,0.0,1
385973,2022-12-03,4. Issue Proposal,5. Won,28,0.0,0
386249,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
386249,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
386249,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
386249,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
386249,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
386249,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
386249,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
386249,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
386249,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
386249,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
386249,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
386249,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
386249,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,0
386249,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,0
386249,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
386249,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,0
386249,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,0
386249,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,0
386249,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,0
386249,2024-01-06,1. Identify Opp,7. Abandoned,581,0.0,0
387429,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
387429,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
387429,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
387429,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
387429,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
387429,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
387429,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
387429,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
387429,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
387429,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
387429,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
387429,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
387429,2023-06-03,2. Qualify Opp,7. Abandoned,364,0.0,0
387584,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
387584,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
387584,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
387584,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
387584,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
387584,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
387584,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
387584,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
387584,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
387584,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
387584,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
387584,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
387584,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
387584,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
387584,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,1
387584,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,1
387584,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,1
387584,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,1
387584,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,1
387584,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,1
387584,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
387584,2024-03-02,2. Qualify Opp,3. Develop Proposal,637,0.0,0
387584,2024-04-05,3. Develop Proposal,3. Develop Proposal,0,0.0,1
387584,2024-05-03,3. Develop Proposal,3. Develop Proposal,28,0.0,0
387584,2024-05-31,3. Develop Proposal,3. Develop Proposal,56,0.0,0
387584,2024-07-05,3. Develop Proposal,4. Issue Proposal,91,0.0,0
387584,2024-08-02,4. Issue Proposal,5. Won,0,0.0,0
388670,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
388670,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
388670,2022-08-06,2. Qualify Opp,7. Abandoned,63,0.0,0
390006,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
390006,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
390006,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
390006,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
390006,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
390006,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
390006,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
390006,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,0
390006,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,0
390006,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,0
390006,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,0
390006,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,0
390006,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,0
390006,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,0
390006,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,0
390006,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,0
390006,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,0
390006,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,0
390006,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,0
390006,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,0
390006,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,0
390006,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,0
390006,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,0
390006,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,0
390006,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,0
390006,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,0
390006,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,0
390006,2024-08-30,2. Qualify Opp,2. Qualify Opp,818,0.0,0
390006,2024-10-04,2. Qualify Opp,2. Qualify Opp,853,0.0,0
390006,2024-11-01,2. Qualify Opp,2. Qualify Opp,881,0.0,0
390006,2024-11-29,2. Qualify Opp,2. Qualify Opp,909,0.0,0
390006,2025-01-03,2. Qualify Opp,2. Qualify Opp,944,0.0,0
390006,2025-01-31,2. Qualify Opp,2. Qualify Opp,972,0.0,0
390006,2025-02-28,2. Qualify Opp,2. Qualify Opp,1000,0.0,0
390006,2025-04-07,2. Qualify Opp,2. Qualify Opp,1038,2.0,0
390006,2025-05-02,2. Qualify Opp,2. Qualify Opp,1063,0.0,0
390006,2025-05-30,2. Qualify Opp,2. Qualify Opp,1091,0.0,0
390006,2025-07-04,2. Qualify Opp,2. Qualify Opp,1126,0.0,0
390006,2025-08-01,2. Qualify Opp,2. Qualify Opp,1154,0.0,0
390006,2025-08-29,2. Qualify Opp,2. Qualify Opp,1182,0.0,0
390006,2025-10-03,2. Qualify Opp,2. Qualify Opp,1217,0.0,0
390006,2025-10-31,2. Qualify Opp,2. Qualify Opp,1245,0.0,0
390006,2025-11-28,2. Qualify Opp,2. Qualify Opp,1273,0.0,0
390006,2026-01-05,2. Qualify Opp,2. Qualify Opp,1311,2.0,0
390006,2026-01-30,2. Qualify Opp,2. Qualify Opp,1336,0.0,0
390006,2026-02-27,2. Qualify Opp,2. Qualify Opp,1364,0.0,0
390006,2026-04-10,2. Qualify Opp,2. Qualify Opp,1406,0.0,0
393881,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
393881,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
393881,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,0
393881,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,0
393881,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,0
393881,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,0
393881,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,0
393881,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,0
393881,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,0
393881,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,0
393881,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,0
393881,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,0
393881,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,0
393881,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,0
393881,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,0
393881,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,0
393881,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,0
393881,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,0
393881,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,0
393881,2024-01-06,1. Identify Opp,1. Identify Opp,581,0.0,0
393881,2024-02-03,1. Identify Opp,1. Identify Opp,609,0.0,0
393881,2024-03-02,1. Identify Opp,1. Identify Opp,637,0.0,0
393881,2024-04-05,1. Identify Opp,1. Identify Opp,671,0.0,0
393881,2024-05-03,1. Identify Opp,1. Identify Opp,699,0.0,0
393881,2024-05-31,1. Identify Opp,1. Identify Opp,727,0.0,0
393881,2024-07-05,1. Identify Opp,1. Identify Opp,762,0.0,0
393881,2024-08-02,1. Identify Opp,1. Identify Opp,790,0.0,0
393881,2024-08-30,1. Identify Opp,1. Identify Opp,818,0.0,0
393881,2024-10-04,1. Identify Opp,1. Identify Opp,853,0.0,0
393881,2024-11-01,1. Identify Opp,1. Identify Opp,881,0.0,0
393881,2024-11-29,1. Identify Opp,1. Identify Opp,909,0.0,0
393881,2025-01-03,1. Identify Opp,1. Identify Opp,944,0.0,0
393881,2025-01-31,1. Identify Opp,1. Identify Opp,972,0.0,0
393881,2025-02-28,1. Identify Opp,1. Identify Opp,1000,0.0,0
393881,2025-04-07,1. Identify Opp,1. Identify Opp,1038,2.0,0
393881,2025-05-02,1. Identify Opp,1. Identify Opp,1063,0.0,0
393881,2025-05-30,1. Identify Opp,7. Abandoned,1091,0.0,0
397230,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,0
397230,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,0
397230,2022-08-06,1. Identify Opp,7. Abandoned,63,0.0,0
397730,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
397730,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
397730,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
397730,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
397730,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
397730,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
397730,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
397730,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
397730,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
397730,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
397730,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
397730,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
397730,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
397730,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
397730,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,1
397730,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,1
397730,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,1
397730,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,1
397730,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,1
397730,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,1
397730,2024-02-03,2. Qualify Opp,3. Develop Proposal,609,0.0,0
397730,2024-03-02,3. Develop Proposal,4. Issue Proposal,0,0.0,0
397730,2024-04-05,4. Issue Proposal,5. Won,0,0.0,0
400032,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
400032,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
400032,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
400032,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
400032,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
400032,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
400032,2022-12-03,2. Qualify Opp,7. Abandoned,182,0.0,1
400033,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
400033,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
400033,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
400033,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
400033,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
400033,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
400033,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
400033,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
400033,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
400033,2023-03-04,2. Qualify Opp,7. Abandoned,273,0.0,1
400399,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
400399,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
400399,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
400399,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
400399,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
400399,2022-11-05,2. Qualify Opp,7. Abandoned,154,0.0,0
400504,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,1
400504,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,1
400504,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,1
400504,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,1
400504,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,1
400504,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,1
400504,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,1
400504,2023-01-07,2. Qualify Opp,2. Qualify Opp,217,0.0,1
400504,2023-02-04,2. Qualify Opp,2. Qualify Opp,245,0.0,1
400504,2023-03-04,2. Qualify Opp,2. Qualify Opp,273,0.0,1
400504,2023-04-08,2. Qualify Opp,2. Qualify Opp,308,0.0,1
400504,2023-05-06,2. Qualify Opp,2. Qualify Opp,336,0.0,1
400504,2023-06-03,2. Qualify Opp,2. Qualify Opp,364,0.0,1
400504,2023-07-08,2. Qualify Opp,2. Qualify Opp,399,0.0,1
400504,2023-08-05,2. Qualify Opp,2. Qualify Opp,427,0.0,1
400504,2023-09-02,2. Qualify Opp,2. Qualify Opp,455,0.0,1
400504,2023-10-07,2. Qualify Opp,2. Qualify Opp,490,0.0,1
400504,2023-11-04,2. Qualify Opp,2. Qualify Opp,518,0.0,1
400504,2023-12-02,2. Qualify Opp,2. Qualify Opp,546,0.0,1
400504,2024-01-06,2. Qualify Opp,2. Qualify Opp,581,0.0,1
400504,2024-02-03,2. Qualify Opp,2. Qualify Opp,609,0.0,1
400504,2024-03-02,2. Qualify Opp,2. Qualify Opp,637,0.0,1
400504,2024-04-05,2. Qualify Opp,2. Qualify Opp,671,0.0,1
400504,2024-05-03,2. Qualify Opp,2. Qualify Opp,699,0.0,1
400504,2024-05-31,2. Qualify Opp,2. Qualify Opp,727,0.0,1
400504,2024-07-05,2. Qualify Opp,2. Qualify Opp,762,0.0,1
400504,2024-08-02,2. Qualify Opp,2. Qualify Opp,790,0.0,1
400504,2024-08-30,2. Qualify Opp,2. Qualify Opp,818,0.0,1
400504,2024-10-04,2. Qualify Opp,2. Qualify Opp,853,0.0,1
400504,2024-11-01,2. Qualify Opp,2. Qualify Opp,881,0.0,1
400504,2024-11-29,2. Qualify Opp,2. Qualify Opp,909,0.0,1
400504,2025-01-03,2. Qualify Opp,2. Qualify Opp,944,0.0,1
400504,2025-01-31,2. Qualify Opp,2. Qualify Opp,972,0.0,0
400504,2025-02-28,2. Qualify Opp,3. Develop Proposal,1000,0.0,0
400504,2025-04-07,3. Develop Proposal,3. Develop Proposal,0,1.0,0
400504,2025-05-02,3. Develop Proposal,5. Won,25,0.0,0
400511,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
400511,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
400511,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,1
400511,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,1
400511,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,1
400511,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,1
400511,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,1
400511,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,1
400511,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,1
400511,2023-03-04,1. Identify Opp,1. Identify Opp,273,0.0,1
400511,2023-04-08,1. Identify Opp,1. Identify Opp,308,0.0,1
400511,2023-05-06,1. Identify Opp,1. Identify Opp,336,0.0,1
400511,2023-06-03,1. Identify Opp,1. Identify Opp,364,0.0,1
400511,2023-07-08,1. Identify Opp,1. Identify Opp,399,0.0,1
400511,2023-08-05,1. Identify Opp,1. Identify Opp,427,0.0,1
400511,2023-09-02,1. Identify Opp,1. Identify Opp,455,0.0,1
400511,2023-10-07,1. Identify Opp,1. Identify Opp,490,0.0,1
400511,2023-11-04,1. Identify Opp,1. Identify Opp,518,0.0,1
400511,2023-12-02,1. Identify Opp,1. Identify Opp,546,0.0,1
400511,2024-01-06,1. Identify Opp,2. Qualify Opp,581,0.0,1
400511,2024-02-03,2. Qualify Opp,2. Qualify Opp,0,0.0,1
400511,2024-03-02,2. Qualify Opp,2. Qualify Opp,28,0.0,1
400511,2024-04-05,2. Qualify Opp,2. Qualify Opp,62,0.0,1
400511,2024-05-03,2. Qualify Opp,2. Qualify Opp,90,0.0,1
400511,2024-05-31,2. Qualify Opp,2. Qualify Opp,118,0.0,1
400511,2024-07-05,2. Qualify Opp,2. Qualify Opp,153,0.0,1
400511,2024-08-02,2. Qualify Opp,2. Qualify Opp,181,0.0,1
400511,2024-08-30,2. Qualify Opp,3. Develop Proposal,209,0.0,1
400511,2024-10-04,3. Develop Proposal,3. Develop Proposal,0,0.0,1
400511,2024-11-01,3. Develop Proposal,3. Develop Proposal,28,0.0,1
400511,2024-11-29,3. Develop Proposal,5. Won,56,0.0,1
401760,2022-06-04,2. Qualify Opp,2. Qualify Opp,0,0.0,0
401760,2022-07-09,2. Qualify Opp,2. Qualify Opp,35,0.0,0
401760,2022-08-06,2. Qualify Opp,2. Qualify Opp,63,0.0,0
401760,2022-09-03,2. Qualify Opp,2. Qualify Opp,91,0.0,0
401760,2022-10-08,2. Qualify Opp,2. Qualify Opp,126,0.0,0
401760,2022-11-05,2. Qualify Opp,2. Qualify Opp,154,0.0,0
401760,2022-12-03,2. Qualify Opp,2. Qualify Opp,182,0.0,0
401760,2023-01-07,2. Qualify Opp,7. Abandoned,217,0.0,0
402275,2022-06-04,1. Identify Opp,1. Identify Opp,0,0.0,1
402275,2022-07-09,1. Identify Opp,1. Identify Opp,35,0.0,1
402275,2022-08-06,1. Identify Opp,1. Identify Opp,63,0.0,1
402275,2022-09-03,1. Identify Opp,1. Identify Opp,91,0.0,1
402275,2022-10-08,1. Identify Opp,1. Identify Opp,126,0.0,1
402275,2022-11-05,1. Identify Opp,1. Identify Opp,154,0.0,1
402275,2022-12-03,1. Identify Opp,1. Identify Opp,182,0.0,1
402275,2023-01-07,1. Identify Opp,1. Identify Opp,217,0.0,1
402275,2023-02-04,1. Identify Opp,1. Identify Opp,245,0.0,1
